,loss,iou_score,f1_score,arch,encoder,title,sparsity,dataset
0,0.6923308351944233,0.7792838914641018,0.8756393790245056,linknet,mobilenet_v2,linknet_mobilenet_v2_NEA_,0.9,NEA
