,loss,iou_score,f1_score,arch,encoder,title,sparsity,dataset
0,0.5967877134680748,0.7707905356179584,0.8618054999546572,unet++,mobilenet_v2,unet++_mobilenet_v2_CCSC_,0.2,CCSC
