,loss,iou_score,f1_score,arch,encoder,title,sparsity,dataset
0,0.5970811383290724,0.7701712128790942,0.8624773811210286,manet,mobilenet_v2,manet_mobilenet_v2_CCSC_,0.2,CCSC
