,loss,iou_score,f1_score,arch,encoder,title,sparsity,dataset
0,0.821421517567201,0.6708883785388686,0.7816535153172233,fpn,mobilenet_v2,fpn_mobilenet_v2_CCSC_,0.9,CCSC
