,loss,iou_score,f1_score,arch,encoder,title,sparsity,dataset
0,0.5977422087029978,0.7743195071816444,0.8638001599095084,deeplabv3,mobilenet_v2,deeplabv3_mobilenet_v2_CCSC_,0.2,CCSC
