,loss,iou_score,f1_score,arch,encoder,title,sparsity,dataset
0,0.8428095294670626,0.6179648363454775,0.7406956560232423,deeplabv3,mobilenet_v2,deeplabv3_mobilenet_v2_CCSC_,0.9,CCSC
