,loss,iou_score,f1_score,arch,encoder,title,sparsity,dataset
0,0.7386692044409838,0.683031824502078,0.7935570227828893,deeplabv3,mobilenet_v2,deeplabv3_mobilenet_v2_CCSC_,0.7,CCSC
