,loss,iou_score,f1_score,arch,encoder,title,sparsity,dataset
0,0.8341561176560142,0.6918219964612614,0.79845391349359,linknet,mobilenet_v2,linknet_mobilenet_v2_CCSC_,0.5,CCSC
