,loss,iou_score,f1_score,arch,encoder,title,sparsity,dataset
0,0.8033521568233316,0.7320113283666697,0.835727795958519,linknet,mobilenet_v2,linknet_mobilenet_v2_CCSC_,0.7,CCSC
