,loss,iou_score,f1_score,arch,encoder,title,sparsity,dataset
0,0.7400304119695317,0.7122775705700571,0.8162231120196256,unet,mobilenet_v2,unet_mobilenet_v2_CCSC_,0.5,CCSC
