,loss,iou_score,f1_score,arch,encoder,title,sparsity,dataset
0,0.5974846292625774,0.7676715390248732,0.8595116646452383,unet,mobilenet_v2,unet_mobilenet_v2_CCSC_,0.2,CCSC
