,loss,iou_score,f1_score,arch,encoder,title,sparsity,dataset
0,0.696477984559947,0.7572529069308577,0.8607975326735398,deeplabv3,mobilenet_v2,deeplabv3_mobilenet_v2_NEA_,0.9,NEA
